"Route","Stop","Year","Rich_Grass","Route_factor","Year_Num","Burned","Year_Burned","easting","northing","count","mean","sum","stdDev","TSF"
"CallahanJeffrey",39,2012,4,"CallahanJeffrey",3,"0",NA,382544.391918058,4513982.73402637,791,1.677983654,1239.082353,3.564744313,-1
"CallahanJeffrey",40,2012,4,"CallahanJeffrey",3,"0",NA,382762.231463508,4513180.32555131,791,4.963736515,3664.619608,7.200222749,-1
"CallahanJeffrey",41,2012,5,"CallahanJeffrey",3,"0",NA,383124.050046501,4512408.86991832,798,2.417196589,1784.317647,6.039764989,-1
"CallahanJeffrey",42,2012,4,"CallahanJeffrey",3,"0",NA,383595.11724592,4511688.88069519,795,3.335259931,2462.101961,7.421118639,-1
"CallahanJeffrey",43,2012,2,"CallahanJeffrey",3,"0",NA,383464.451499996,4510585.44910006,789,7.277358761,5369.235294,13.67954074,-1
"CallahanJeffrey",44,2012,5,"CallahanJeffrey",3,"0",NA,382927.018590965,4509585.82151967,790,2.219759725,1638.278431,5.204128154,-1
"CallahanJeffrey",45,2012,4,"CallahanJeffrey",3,"0",NA,382536.00594238,4508630.54519508,794,3.801711128,2805.513725,5.563751087,-1
"CallahanJeffrey",46,2012,3,"CallahanJeffrey",3,"0",NA,382590.817887085,4507693.12455762,799,1.733025684,1278.313725,4.740971753,-1
"CallahanJeffrey",47,2012,3,"CallahanJeffrey",3,"0",NA,381821.262670015,4506543.58638491,794,0.301686104,222.5686275,0.776092562,-1
"CallahanJeffrey",48,2012,5,"CallahanJeffrey",3,"0",NA,381769.809565948,4507483.22364058,798,0.761466866,561.7803922,1.436309452,-1
"CallahanJeffrey",49,2012,6,"CallahanJeffrey",3,"0",NA,381114.3984205,4508211.6804056,795,0.243643572,179.7764706,0.639911686,-1
"CallahanJeffrey",50,2012,7,"CallahanJeffrey",3,"0",NA,380563.178213761,4508751.50612535,794,0.282596334,208.5372549,0.787939155,-1
"CallahanJeffrey",51,2012,3,"CallahanJeffrey",3,"0",NA,380633.195473927,4509637.30831792,798,0.194829693,143.7843137,0.456848991,-1
"CallahanJeffrey",1,2013,8,"CallahanJeffrey",4,"0",NA,389636.567120201,4520187.78468173,795,2.67726993,1978.701961,8.587843025,-1
"CallahanJeffrey",2,2013,8,"CallahanJeffrey",4,"0",NA,388866.05900629,4520423.48977524,798,1.183265157,874.6,3.51327249,-1
"CallahanJeffrey",3,2013,7,"CallahanJeffrey",4,"0",NA,388177.954180199,4520702.098341,798,1.294980023,957.1019608,1.918430135,-1
"CallahanJeffrey",4,2013,7,"CallahanJeffrey",4,"0",NA,387690.551444516,4521284.17686235,798,1.722249046,1272.917647,4.434903662,-1
"CallahanJeffrey",5,2013,6,"CallahanJeffrey",4,"0",NA,387310.638835577,4521893.37277483,797,2.411540911,1782.270588,5.675768525,-1
"CallahanJeffrey",6,2013,6,"CallahanJeffrey",4,"0",NA,386965.860654775,4522618.92951026,800,7.836768684,5793.984314,12.1134016,-1
"CallahanJeffrey",7,2013,5,"CallahanJeffrey",4,"0",NA,386546.001754825,4523217.89188802,798,12.27658694,9073.890196,14.66116358,-1
"CallahanJeffrey",8,2013,2,"CallahanJeffrey",4,"0",NA,385887.90335221,4523591.02132584,801,16.23605401,12001.62745,13.12894209,-1
"CallahanJeffrey",9,2013,3,"CallahanJeffrey",4,"0",NA,385251.576671622,4523908.28222465,795,20.3585411,15053.58431,20.19958302,-1
"CallahanJeffrey",10,2013,4,"CallahanJeffrey",4,"0",NA,385177.240634563,4524712.18615248,798,10.04697502,7428.733333,13.81186459,-1
"CallahanJeffrey",11,2013,2,"CallahanJeffrey",4,"0",NA,384868.515900595,4525467.85980652,795,20.0842064,14855.06667,16.88276302,-1
"CallahanJeffrey",12,2013,4,"CallahanJeffrey",4,"0",NA,384762.893681783,4526301.12287183,798,22.44497301,16597.13333,16.6786772,-1
"CallahanJeffrey",13,2013,6,"CallahanJeffrey",4,"0",NA,384394.044655891,4527200.26555449,800,11.89101368,8795.619608,12.48583691,-1
"CallahanJeffrey",14,2013,5,"CallahanJeffrey",4,"0",NA,384135.959752291,4527917.51987226,798,6.489235287,4801.321569,8.528568332,-1
"CallahanJeffrey",15,2013,6,"CallahanJeffrey",4,"0",NA,383938.131378437,4528469.73105053,799,6.180841929,4572.901961,6.441557504,-1
"CallahanJeffrey",16,2013,6,"CallahanJeffrey",4,"0",NA,384264.025980225,4529246.67434528,796,11.43667659,8463.05098,11.95778138,-1
"CallahanJeffrey",17,2013,5,"CallahanJeffrey",4,"0",NA,384501.259263962,4529950.27274108,806,8.905096763,6590.05098,12.43419341,-1
"CallahanJeffrey",18,2013,6,"CallahanJeffrey",4,"0",NA,384616.426831687,4530781.82837362,801,8.928020688,6606.980392,11.85607485,-1
"CallahanJeffrey",19,2013,9,"CallahanJeffrey",4,"0",NA,385068.656673395,4531666.7986916,793,8.607975798,6371.454902,12.0584723,-1
"CallahanJeffrey",20,2013,6,"CallahanJeffrey",4,"1",2002,385688.65304098,4531985.97013149,796,3.932875987,2911.407843,7.488399992,11
"CallahanJeffrey",21,2013,6,"CallahanJeffrey",4,"0",NA,383771.039074717,4527516.44581158,800,8.17131453,6045.266667,10.07524069,-1
"CallahanJeffrey",22,2013,6,"CallahanJeffrey",4,"0",NA,383207.891614357,4526960.58186121,791,12.80110488,9468.65098,13.42626559,-1
"CallahanJeffrey",23,2013,5,"CallahanJeffrey",4,"0",NA,382990.299333475,4526108.60169475,800,5.234516372,3870.545098,7.173509863,-1
"CallahanJeffrey",24,2013,4,"CallahanJeffrey",4,"0",NA,382156.641340393,4525769.02703087,799,18.19470941,13456.87843,17.84589365,-1
"CallahanJeffrey",25,2013,5,"CallahanJeffrey",4,"0",2016,381547.378684507,4524885.31246214,802,9.777102427,7229.07451,12.15344538,-1
"CallahanJeffrey",26,2013,3,"CallahanJeffrey",4,"0",2016,381266.587424266,4524126.77574409,794,11.04934303,8168.584314,12.00538191,-1
"CallahanJeffrey",27,2013,4,"CallahanJeffrey",4,"0",2016,380297.955536549,4523387.56213533,795,15.34096818,11338.96078,14.76918409,-1
"CallahanJeffrey",28,2013,6,"CallahanJeffrey",4,"0",NA,380144.133126469,4522630.58888369,797,11.94043323,8823.933333,17.38961346,-1
"CallahanJeffrey",29,2013,5,"CallahanJeffrey",4,"0",2014,380182.678351238,4521895.13165752,794,8.943196949,6611.337255,12.34663121,-1
"CallahanJeffrey",30,2013,6,"CallahanJeffrey",4,"0",NA,380248.176353607,4520917.15518434,799,9.368861723,6924.470588,11.019474,-1
"CallahanJeffrey",31,2013,5,"CallahanJeffrey",4,"0",2014,380272.865288043,4520111.53519012,800,7.739012753,5718.462745,9.911016282,-1
"CallahanJeffrey",32,2013,5,"CallahanJeffrey",4,"0",NA,380521.772958745,4519392.88501903,797,10.54793968,7792.776471,12.23724225,-1
"CallahanJeffrey",33,2013,5,"CallahanJeffrey",4,"1",2011,380876.632209641,4518671.76501828,798,5.250643567,3879.360784,7.064910409,2
"CallahanJeffrey",34,2013,7,"CallahanJeffrey",4,"1",2011,381296.795545264,4518004.69788244,796,3.114811532,2301.137255,4.374537821,2
"CallahanJeffrey",35,2013,5,"CallahanJeffrey",4,"0",NA,381762.955160348,4517239.52271859,798,6.802844417,5025.27451,10.0345285,-1
"CallahanJeffrey",36,2013,3,"CallahanJeffrey",4,"0",NA,382042.194486869,4516467.26061936,800,9.723303161,7182.470588,11.43377064,-1
"CallahanJeffrey",37,2013,5,"CallahanJeffrey",4,"0",NA,382311.563520169,4515594.54187047,796,6.083880662,4493.458824,9.237503647,-1
"CallahanJeffrey",38,2013,4,"CallahanJeffrey",4,"0",NA,382483.437453509,4514727.00362302,796,5.81125863,4291.215686,7.128480671,-1
"CallahanJeffrey",39,2013,6,"CallahanJeffrey",4,"0",NA,382544.391918058,4513982.73402637,791,3.653119208,2697.592157,6.061243564,-1
"CallahanJeffrey",40,2013,4,"CallahanJeffrey",4,"0",NA,382762.231463508,4513180.32555131,791,8.261769565,6099.486275,9.726965074,-1
"CallahanJeffrey",41,2013,8,"CallahanJeffrey",4,"0",NA,383124.050046501,4512408.86991832,798,4.444077881,3280.513725,8.057272644,-1
"CallahanJeffrey",42,2013,6,"CallahanJeffrey",4,"0",NA,383595.11724592,4511688.88069519,795,6.593533855,4867.372549,11.72662354,-1
"CallahanJeffrey",43,2013,5,"CallahanJeffrey",4,"0",NA,383464.451499996,4510585.44910006,789,10.25125572,7563.376471,17.71855022,-1
"CallahanJeffrey",44,2013,4,"CallahanJeffrey",4,"0",NA,382927.018590965,4509585.82151967,790,2.994559009,2210.113725,6.896750963,-1
"CallahanJeffrey",45,2013,3,"CallahanJeffrey",4,"0",NA,382536.00594238,4508630.54519508,794,7.238797959,5341.94902,9.008097717,-1
"CallahanJeffrey",46,2013,5,"CallahanJeffrey",4,"0",NA,382590.817887085,4507693.12455762,799,3.744397718,2761.941176,8.964895827,-1
"CallahanJeffrey",47,2013,7,"CallahanJeffrey",4,"0",NA,381821.262670015,4506543.58638491,794,1.003869747,740.6039216,4.000349148,-1
"CallahanJeffrey",48,2013,3,"CallahanJeffrey",4,"0",NA,381769.809565948,4507483.22364058,798,1.982113337,1462.32549,2.50507992,-1
"CallahanJeffrey",49,2013,4,"CallahanJeffrey",4,"0",NA,381114.3984205,4508211.6804056,795,1.146181892,845.7294118,1.614486847,-1
"CallahanJeffrey",50,2013,8,"CallahanJeffrey",4,"0",NA,380563.178213761,4508751.50612535,794,0.971760029,717.0941176,1.661077294,-1
"CallahanJeffrey",51,2013,5,"CallahanJeffrey",4,"0",NA,380633.195473927,4509637.30831792,798,0.458297465,338.2235294,1.133533285,-1
"CallahanJeffrey",1,2014,7,"CallahanJeffrey",5,"0",NA,389636.567120201,4520187.78468173,795,2.579824264,1906.682353,9.918962018,-1
"CallahanJeffrey",2,2014,8,"CallahanJeffrey",5,"0",NA,388866.05900629,4520423.48977524,798,0.6402396,473.227451,3.051117773,-1
"CallahanJeffrey",3,2014,6,"CallahanJeffrey",5,"0",NA,388177.954180199,4520702.098341,798,1.141451819,843.6313725,1.878664711,-1
"CallahanJeffrey",4,2014,9,"CallahanJeffrey",5,"0",NA,387690.551444516,4521284.17686235,798,1.213688047,897.0392157,5.466152917,-1
"CallahanJeffrey",5,2014,5,"CallahanJeffrey",5,"0",NA,387310.638835577,4521893.37277483,797,1.586946832,1172.847059,5.33633783,-1
"CallahanJeffrey",6,2014,7,"CallahanJeffrey",5,"0",NA,386965.860654775,4522618.92951026,800,6.786421259,5017.427451,14.62418801,-1
"CallahanJeffrey",7,2014,3,"CallahanJeffrey",5,"0",NA,386546.001754825,4523217.89188802,798,11.47577941,8481.996078,20.21230011,-1
"CallahanJeffrey",8,2014,4,"CallahanJeffrey",5,"0",NA,385887.90335221,4523591.02132584,801,17.27052176,12766.30196,19.51206678,-1
"CallahanJeffrey",9,2014,4,"CallahanJeffrey",5,"0",NA,385251.576671622,4523908.28222465,795,22.21869183,16429.02353,25.86382213,-1
"CallahanJeffrey",10,2014,6,"CallahanJeffrey",5,"0",NA,385177.240634563,4524712.18615248,798,11.71644205,8663.137255,19.16373577,-1
"CallahanJeffrey",11,2014,3,"CallahanJeffrey",5,"0",NA,384868.515900595,4525467.85980652,795,22.55059701,16679.30588,23.29096752,-1
"CallahanJeffrey",12,2014,3,"CallahanJeffrey",5,"0",NA,384762.893681783,4526301.12287183,798,22.64330565,16743.79216,23.83273651,-1
"CallahanJeffrey",13,2014,4,"CallahanJeffrey",5,"0",NA,384394.044655891,4527200.26555449,800,9.064346305,6704.772549,16.11941686,-1
"CallahanJeffrey",14,2014,4,"CallahanJeffrey",5,"0",NA,384135.959752291,4527917.51987226,798,5.087516961,3764.203922,11.67343438,-1
"CallahanJeffrey",15,2014,5,"CallahanJeffrey",5,"0",NA,383938.131378437,4528469.73105053,799,4.448352079,3291.117647,9.712591599,-1
"CallahanJeffrey",16,2014,6,"CallahanJeffrey",5,"0",NA,384264.025980225,4529246.67434528,796,10.29856702,7620.858824,16.31031268,-1
"CallahanJeffrey",17,2014,6,"CallahanJeffrey",5,"0",NA,384501.259263962,4529950.27274108,806,8.668058588,6414.635294,16.6902364,-1
"CallahanJeffrey",18,2014,7,"CallahanJeffrey",5,"0",NA,384616.426831687,4530781.82837362,801,9.682905245,7165.615686,16.64491616,-1
"CallahanJeffrey",19,2014,4,"CallahanJeffrey",5,"0",NA,385068.656673395,4531666.7986916,793,8.779619171,6498.501961,12.33678445,-1
"CallahanJeffrey",20,2014,7,"CallahanJeffrey",5,"1",2002,385688.65304098,4531985.97013149,796,6.318159665,4677.172549,11.83920738,12
"CallahanJeffrey",21,2014,5,"CallahanJeffrey",5,"0",NA,383771.039074717,4527516.44581158,800,6.249982773,4623.835294,13.79262122,-1
"CallahanJeffrey",22,2014,3,"CallahanJeffrey",5,"0",NA,383207.891614357,4526960.58186121,791,12.63554187,9346.188235,20.47985422,-1
"CallahanJeffrey",23,2014,5,"CallahanJeffrey",5,"0",NA,382990.299333475,4526108.60169475,800,4.254452305,3145.858824,9.735668634,-1
"CallahanJeffrey",24,2014,4,"CallahanJeffrey",5,"0",NA,382156.641340393,4525769.02703087,799,21.40514531,15831.32941,26.70077073,-1
"CallahanJeffrey",25,2014,5,"CallahanJeffrey",5,"0",2016,381547.378684507,4524885.31246214,802,9.604564452,7101.501961,18.00216352,-1
"CallahanJeffrey",26,2014,3,"CallahanJeffrey",5,"0",2016,381266.587424266,4524126.77574409,794,10.59947909,7836.007843,17.36844187,-1
"CallahanJeffrey",27,2014,3,"CallahanJeffrey",5,"0",2016,380297.955536549,4523387.56213533,795,13.78074895,10185.75686,17.66847617,-1
"CallahanJeffrey",28,2014,4,"CallahanJeffrey",5,"0",NA,380144.133126469,4522630.58888369,797,12.89098618,9526.388235,21.97674045,-1
"CallahanJeffrey",29,2014,4,"CallahanJeffrey",5,"0",2014,380182.678351238,4521895.13165752,794,9.079899847,6712.396078,16.65307462,0
"CallahanJeffrey",30,2014,4,"CallahanJeffrey",5,"0",NA,380248.176353607,4520917.15518434,799,6.881906308,5086.376471,13.05619023,-1
"CallahanJeffrey",31,2014,4,"CallahanJeffrey",5,"0",2014,380272.865288043,4520111.53519012,800,4.303168934,3179.670588,9.428445574,0
"CallahanJeffrey",32,2014,7,"CallahanJeffrey",5,"0",NA,380521.772958745,4519392.88501903,797,8.169767454,6035.792157,15.3405456,-1
"CallahanJeffrey",33,2014,7,"CallahanJeffrey",5,"1",2011,380876.632209641,4518671.76501828,798,3.484036878,2574.129412,8.482375794,3
"CallahanJeffrey",34,2014,7,"CallahanJeffrey",5,"1",2011,381296.795545264,4518004.69788244,796,0.984457526,727.2901961,2.06645881,3
"CallahanJeffrey",35,2014,4,"CallahanJeffrey",5,"0",NA,381762.955160348,4517239.52271859,798,5.426683796,4008.701961,14.79916647,-1
"CallahanJeffrey",36,2014,4,"CallahanJeffrey",5,"0",NA,382042.194486869,4516467.26061936,800,8.44483317,6238.082353,12.68595459,-1
"CallahanJeffrey",37,2014,6,"CallahanJeffrey",5,"0",NA,382311.563520169,4515594.54187047,796,7.515177419,5550.592157,12.5638916,-1
"CallahanJeffrey",38,2014,7,"CallahanJeffrey",5,"0",NA,382483.437453509,4514727.00362302,796,5.675507169,4190.972549,8.624871978,-1
"CallahanJeffrey",39,2014,6,"CallahanJeffrey",5,"0",NA,382544.391918058,4513982.73402637,791,2.722837372,2010.639216,6.323755453,-1
"CallahanJeffrey",40,2014,2,"CallahanJeffrey",5,"0",NA,382762.231463508,4513180.32555131,791,7.058110814,5210.85098,11.42165485,-1
"CallahanJeffrey",41,2014,6,"CallahanJeffrey",5,"0",NA,383124.050046501,4512408.86991832,798,4.076298244,3009.027451,11.01919631,-1
"CallahanJeffrey",42,2014,5,"CallahanJeffrey",5,"0",NA,383595.11724592,4511688.88069519,795,5.52434632,4078.094118,12.91666198,-1
"CallahanJeffrey",43,2014,2,"CallahanJeffrey",5,"0",NA,383464.451499996,4510585.44910006,789,12.24801875,9036.588235,21.73752261,-1
"CallahanJeffrey",44,2014,4,"CallahanJeffrey",5,"0",NA,382927.018590965,4509585.82151967,790,2.256847732,1665.65098,6.92336805,-1
"CallahanJeffrey",45,2014,5,"CallahanJeffrey",5,"0",NA,382536.00594238,4508630.54519508,794,4.316547986,3185.443137,7.375292924,-1
"CallahanJeffrey",46,2014,5,"CallahanJeffrey",5,"0",NA,382590.817887085,4507693.12455762,799,3.454849463,2548.364706,8.680949586,-1
"CallahanJeffrey",47,2014,4,"CallahanJeffrey",5,"0",NA,381821.262670015,4506543.58638491,794,1.206340431,889.9764706,5.140851982,-1
"CallahanJeffrey",48,2014,4,"CallahanJeffrey",5,"0",NA,381769.809565948,4507483.22364058,798,1.096338151,808.8352941,1.649867282,-1
"CallahanJeffrey",49,2014,4,"CallahanJeffrey",5,"0",NA,381114.3984205,4508211.6804056,795,0.645953358,476.627451,1.206246679,-1
"CallahanJeffrey",50,2014,8,"CallahanJeffrey",5,"0",NA,380563.178213761,4508751.50612535,794,0.598018844,441.2980392,0.756088254,-1
"CallahanJeffrey",51,2014,7,"CallahanJeffrey",5,"0",NA,380633.195473927,4509637.30831792,798,0.36058239,266.1098039,0.922166138,-1
"CallahanJeffrey",1,2016,8,"CallahanJeffrey",7,"0",NA,389636.567120201,4520187.78468173,795,2.863974022,2116.690196,8.72885684,-1
"CallahanJeffrey",2,2016,6,"CallahanJeffrey",7,"0",NA,388866.05900629,4520423.48977524,798,1.234723924,912.6352941,3.358809311,-1
"CallahanJeffrey",3,2016,6,"CallahanJeffrey",7,"0",NA,388177.954180199,4520702.098341,798,2.192235245,1620.25098,2.789432025,-1
"CallahanJeffrey",4,2016,7,"CallahanJeffrey",7,"0",NA,387690.551444516,4521284.17686235,798,2.788715505,2061.145098,5.468790703,-1
"CallahanJeffrey",5,2016,6,"CallahanJeffrey",7,"0",NA,387310.638835577,4521893.37277483,797,4.824116523,3565.305882,7.643531924,-1
"CallahanJeffrey",6,2016,5,"CallahanJeffrey",7,"0",NA,386965.860654775,4522618.92951026,800,9.253864107,6841.690196,15.7183569,-1
"CallahanJeffrey",7,2016,4,"CallahanJeffrey",7,"0",NA,386546.001754825,4523217.89188802,798,14.17856915,10479.68627,19.19463348,-1
"CallahanJeffrey",8,2016,2,"CallahanJeffrey",7,"0",NA,385887.90335221,4523591.02132584,801,20.59182472,15221.39608,19.19198701,-1
"CallahanJeffrey",9,2016,2,"CallahanJeffrey",7,"0",NA,385251.576671622,4523908.28222465,795,21.90520968,16197.22745,24.10884873,-1
"CallahanJeffrey",10,2016,4,"CallahanJeffrey",7,"0",NA,385177.240634563,4524712.18615248,798,12.3389924,9123.45098,19.05874032,-1
"CallahanJeffrey",11,2016,5,"CallahanJeffrey",7,"0",NA,384868.515900595,4525467.85980652,795,20.77439981,15365.56078,22.53948165,-1
"CallahanJeffrey",12,2016,4,"CallahanJeffrey",7,"0",NA,384762.893681783,4526301.12287183,798,24.93382548,18437.53725,22.51617778,-1
"CallahanJeffrey",13,2016,4,"CallahanJeffrey",7,"0",NA,384394.044655891,4527200.26555449,800,13.61849221,10073.41176,16.04029613,-1
"CallahanJeffrey",14,2016,5,"CallahanJeffrey",7,"0",NA,384135.959752291,4527917.51987226,798,8.954503053,6625.34902,11.82946455,-1
"CallahanJeffrey",15,2016,6,"CallahanJeffrey",7,"0",NA,383938.131378437,4528469.73105053,799,9.798226458,7249.227451,14.5034432,-1
"CallahanJeffrey",16,2016,5,"CallahanJeffrey",7,"0",NA,384264.025980225,4529246.67434528,796,9.725964239,7197.137255,14.20577879,-1
"CallahanJeffrey",17,2016,7,"CallahanJeffrey",7,"0",NA,384501.259263962,4529950.27274108,806,8.089646438,5986.592157,15.10076927,-1
"CallahanJeffrey",18,2016,6,"CallahanJeffrey",7,"0",NA,384616.426831687,4530781.82837362,801,8.295283164,6138.737255,14.78190985,-1
"CallahanJeffrey",19,2016,5,"CallahanJeffrey",7,"0",NA,385068.656673395,4531666.7986916,793,6.673730834,4939.764706,10.43106327,-1
"CallahanJeffrey",20,2016,5,"CallahanJeffrey",7,"1",2002,385688.65304098,4531985.97013149,796,5.617015416,4158.133333,8.218152813,14
"CallahanJeffrey",21,2016,6,"CallahanJeffrey",7,"0",NA,383771.039074717,4527516.44581158,800,13.44216631,9944.72549,15.57099547,-1
"CallahanJeffrey",22,2016,6,"CallahanJeffrey",7,"0",NA,383207.891614357,4526960.58186121,791,14.97549001,11076.98824,18.11039248,-1
"CallahanJeffrey",23,2016,5,"CallahanJeffrey",7,"0",NA,382990.299333475,4526108.60169475,800,8.864961762,6554.996078,12.46224298,-1
"CallahanJeffrey",24,2016,2,"CallahanJeffrey",7,"0",NA,382156.641340393,4525769.02703087,799,22.57646117,16697.63922,23.0680208,-1
"CallahanJeffrey",25,2016,7,"CallahanJeffrey",7,"0",2016,381547.378684507,4524885.31246214,802,10.71186036,7920.223529,16.37628334,0
"CallahanJeffrey",26,2016,5,"CallahanJeffrey",7,"0",2016,381266.587424266,4524126.77574409,794,9.778057151,7228.745098,13.44763526,0
"CallahanJeffrey",27,2016,6,"CallahanJeffrey",7,"0",2016,380297.955536549,4523387.56213533,795,10.14819767,7500.831373,12.08338341,0
"CallahanJeffrey",28,2016,6,"CallahanJeffrey",7,"0",NA,380144.133126469,4522630.58888369,797,6.757206385,4993.54902,12.82941673,-1
"CallahanJeffrey",29,2016,5,"CallahanJeffrey",7,"1",2014,380182.678351238,4521895.13165752,794,10.01923495,7406.807843,10.97465564,2
"CallahanJeffrey",30,2016,6,"CallahanJeffrey",7,"0",NA,380248.176353607,4520917.15518434,799,9.525481644,7040.227451,12.52057988,-1
"CallahanJeffrey",31,2016,5,"CallahanJeffrey",7,"1",2014,380272.865288043,4520111.53519012,800,6.203021924,4583.498039,9.298031966,2
"CallahanJeffrey",32,2016,6,"CallahanJeffrey",7,"0",NA,380521.772958745,4519392.88501903,797,7.982594895,5897.509804,12.83896497,-1
"CallahanJeffrey",33,2016,5,"CallahanJeffrey",7,"1",2011,380876.632209641,4518671.76501828,798,3.838229752,2835.819608,7.664803742,5
"CallahanJeffrey",34,2016,6,"CallahanJeffrey",7,"1",2011,381296.795545264,4518004.69788244,796,1.5311513,1131.172549,2.451298312,5
"CallahanJeffrey",35,2016,5,"CallahanJeffrey",7,"0",NA,381762.955160348,4517239.52271859,798,7.1308761,5267.592157,14.69207975,-1
"CallahanJeffrey",36,2016,4,"CallahanJeffrey",7,"0",NA,382042.194486869,4516467.26061936,800,12.71585486,9393.027451,13.55842542,-1
"CallahanJeffrey",37,2016,5,"CallahanJeffrey",7,"0",NA,382311.563520169,4515594.54187047,796,11.21099188,8280.262745,12.59668274,-1
"CallahanJeffrey",38,2016,4,"CallahanJeffrey",7,"0",NA,382483.437453509,4514727.00362302,796,13.09688263,9671.14902,14.43497973,-1
"CallahanJeffrey",39,2016,4,"CallahanJeffrey",7,"0",NA,382544.391918058,4513982.73402637,791,3.415032315,2521.780392,5.737569337,-1
"CallahanJeffrey",40,2016,5,"CallahanJeffrey",7,"0",NA,382762.231463508,4513180.32555131,791,5.244681586,3872.035294,8.580881533,-1
"CallahanJeffrey",41,2016,5,"CallahanJeffrey",7,"0",NA,383124.050046501,4512408.86991832,798,4.344489601,3207,9.2725551,-1
"CallahanJeffrey",42,2016,6,"CallahanJeffrey",7,"0",NA,383595.11724592,4511688.88069519,795,6.048257031,4464.847059,12.11273626,-1
"CallahanJeffrey",43,2016,4,"CallahanJeffrey",7,"0",NA,383464.451499996,4510585.44910006,789,11.4946024,8480.717647,19.06492653,-1
"CallahanJeffrey",44,2016,4,"CallahanJeffrey",7,"0",NA,382927.018590965,4509585.82151967,790,4.638567276,3423.462745,10.67654407,-1
"CallahanJeffrey",45,2016,6,"CallahanJeffrey",7,"0",NA,382536.00594238,4508630.54519508,794,8.217313211,6064.054902,11.44122391,-1
"CallahanJeffrey",46,2016,6,"CallahanJeffrey",7,"0",NA,382590.817887085,4507693.12455762,799,3.392614292,2502.458824,7.541364537,-1
"CallahanJeffrey",47,2016,6,"CallahanJeffrey",7,"0",NA,381821.262670015,4506543.58638491,794,1.096663938,809.0627451,3.634933733,-1
"CallahanJeffrey",48,2016,5,"CallahanJeffrey",7,"0",NA,381769.809565948,4507483.22364058,798,1.510128688,1114.113725,2.469218672,-1
"CallahanJeffrey",49,2016,6,"CallahanJeffrey",7,"0",NA,381114.3984205,4508211.6804056,795,0.943865728,696.4470588,0.852468338,-1
"CallahanJeffrey",50,2016,4,"CallahanJeffrey",7,"0",NA,380563.178213761,4508751.50612535,794,0.728021555,537.2313725,1.051941162,-1
"CallahanJeffrey",51,2016,5,"CallahanJeffrey",7,"0",NA,380633.195473927,4509637.30831792,798,0.712827462,526.0666667,2.755403164,-1
"Cottonwood",1,2010,2,"Cottonwood",1,"0",NA,371983.703341985,4541682.20576888,799,5.668107668,4200.823529,7.915939685,-1
"Cottonwood",2,2010,4,"Cottonwood",1,"0",NA,371815.226013747,4540854.89788675,795,13.92697474,10320.27059,13.68090469,-1
"Cottonwood",3,2010,4,"Cottonwood",1,"0",NA,372070.149655279,4540201.77596306,796,9.782728389,7246.431373,13.53638144,-1
"Cottonwood",4,2010,3,"Cottonwood",1,"0",NA,371864.37357606,4539496.57846902,803,8.954194918,6634.215686,9.265608129,-1
"Cottonwood",5,2010,4,"Cottonwood",1,"0",NA,371669.985888694,4538625.40237077,798,15.63178317,11580.08627,16.38778437,-1
"Cottonwood",6,2010,3,"Cottonwood",1,"0",NA,371518.110428105,4537923.83265905,799,10.34969082,7666.239216,14.31737048,-1
"Cottonwood",7,2010,5,"Cottonwood",1,"0",NA,371370.343684022,4537128.00681926,795,21.37016106,15822.88627,18.61065075,-1
"Cottonwood",8,2010,1,"Cottonwood",1,"0",NA,370709.855075726,4536692.95045084,795,20.54624737,15216.63137,17.63605333,-1
"Cottonwood",9,2010,2,"Cottonwood",1,"0",NA,370317.427554842,4536127.21408704,791,18.62351265,13791.84314,18.0700597,-1
"Cottonwood",10,2010,3,"Cottonwood",1,"0",NA,370188.35491121,4535382.24378729,796,20.10140829,14883.79216,18.99211446,-1
"Cottonwood",11,2010,4,"Cottonwood",1,"0",NA,370261.594263366,4534559.19392642,799,20.20056578,14953.64706,19.66972722,-1
"Cottonwood",12,2010,3,"Cottonwood",1,"0",NA,370257.794393372,4533860.31342699,799,12.6331707,9351.964706,15.89567844,-1
"Cottonwood",13,2010,3,"Cottonwood",1,"0",NA,370258.211062368,4532918.04092078,800,17.51743428,12967.43529,17.75267515,-1
"Cottonwood",14,2010,4,"Cottonwood",1,"0",NA,370254.653368283,4532257.29314466,798,15.21664883,11262.34902,14.06244698,-1
"Cottonwood",15,2010,5,"Cottonwood",1,"1",2009,370321.815305961,4531520.30593028,794,19.61822229,14515.17647,21.39403765,1
"Cottonwood",16,2010,4,"Cottonwood",1,"0",NA,370274.309259263,4530766.07294028,793,14.97771136,11083.85882,17.50501015,-1
"Cottonwood",17,2010,5,"Cottonwood",1,"0",NA,370756.062658744,4530267.63319364,798,16.03823077,11866.40392,20.32884412,-1
"Cottonwood",18,2010,2,"Cottonwood",1,"0",NA,371037.853426213,4529557.99338691,795,31.51895943,23319.82745,21.31944502,-1
"Cottonwood",19,2010,1,"Cottonwood",1,"0",2015,371515.508878463,4528880.86896126,800,34.92418137,25831.29412,21.80850164,-1
"Cottonwood",20,2010,2,"Cottonwood",1,"0",NA,371669.406930932,4528068.58251176,799,21.3656394,15804.12157,19.11931228,-1
"Cottonwood",21,2010,3,"Cottonwood",1,"0",NA,371764.425831382,4527385.16796697,798,12.31837773,9111.976471,14.4506869,-1
